route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,exceptional,sub_agency_id
L8,1111100-1,8_4642_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4643_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5186_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4645_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5187_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_192_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_5524_230403,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_5562_230403,"Vozovna Žižkov",,1,,L8V16,2,0,1,1
L8,1111100-2,8_5563_230403,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4652_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5188_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4654_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4655_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4656_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4657_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4658_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4659_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4660_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5189_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4662_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5190_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4664_230313,"Vozovna Kobylisy",,1,,L8V6,1,0,1,1
L8,1111100-2,8_4665_230425,"Starý Hloubětín",,0,,L8V15,1,0,1,1
L8,1111100-2,8_4666_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_5191_230417,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_4668_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_4669_230417,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_4670_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_4671_230417,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_4672_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_4673_230417,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_4674_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_5192_230417,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_4676_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_5193_230417,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_5564_230417,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-2,8_4682_230425,"Vozovna Žižkov",,1,,L8V16,1,0,1,1
L8,1111100-2,8_5565_230403,"Starý Hloubětín",,0,,L8V1,2,0,1,1
L8,1111100-2,8_5566_230403,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_4685_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4686_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5194_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4688_230313,"Vozovna Kobylisy",,1,,L8V6,2,0,1,1
L8,1111100-1,8_4689_230213,"Starý Hloubětín",,0,,L8V1,2,0,1,1
L8,1111100-1,8_4690_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5195_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4692_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5196_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4694_230313,"Vozovna Kobylisy",,1,,L8V6,2,0,1,1
L8,1111100-2,8_4695_230502,"Starý Hloubětín",,0,,L8V15,2,0,1,1
L8,1111100-2,8_4696_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_5197_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4698_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_4699_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4700_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_4701_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4702_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_4703_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4704_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_5198_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4706_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_4707_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_5552_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_5553_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4710_230425,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-2,8_4711_230425,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_4712_230502,"Vozovna Žižkov",,1,,L8V16,2,0,1,1
L8,1111100-2,8_5585_230425,"Nádraží Podbaba",,1,,L8V7,1,0,1,1
L8,1111100-2,8_5568_230403,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4716_230327,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5200_230327,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4718_230327,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4719_230327,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4720_230327,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4721_230327,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4722_230327,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4723_230327,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4724_230327,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5201_230327,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4726_230327,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4727_230327,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_5387_230403,"Starý Hloubětín",,0,,L8V1,1,0,1,1
L8,1111100-2,8_5569_230403,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4733_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4734_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5203_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4736_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4737_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4738_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4739_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4740_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4741_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4742_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_5204_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-1,8_4744_230213,"Nádraží Podbaba",,1,,L8V2,1,0,0,1
L8,1111100-1,8_4745_230213,"Starý Hloubětín",,0,,L8V3,1,0,0,1
L8,1111100-2,8_5599_230425,"Starý Hloubětín",,0,,L8V1,2,0,1,1
L8,1111100-1,8_4754_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5205_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-2,8_5587_230417,"Vozovna Kobylisy",,1,,L8V6,2,0,1,1
L8,1111100-1,8_4757_230213,"Starý Hloubětín",,0,,L8V1,2,0,1,1
L8,1111100-1,8_4758_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_5206_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4760_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_4761_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4764_230213,"Nádraží Podbaba",,1,,L8V2,2,0,0,1
L8,1111100-1,8_4765_230213,"Starý Hloubětín",,0,,L8V3,2,0,0,1
L8,1111100-1,8_4766_230313,"Vozovna Kobylisy",,1,,L8V6,2,0,1,1
L9,1111100-1,9_4690_230213,"Sídliště Řepy",,1,,L9V1,2,1,0,1
L9,1111100-1,9_233_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10591_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10305_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4693_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10592_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4695_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10593_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4697_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6801_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10594_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10300_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10301_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4399_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10312_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_5108_230213,"Motol",,0,,L9V4,2,2,0,1
L9,1111100-1,9_10313_230213,"Spojovací",,0,,L9V5,2,1,1,1
L9,1111100-1,9_4703_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6803_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_218_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10595_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_2466_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_7094_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4707_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10596_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10597_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_66_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10598_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10310_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10311_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4590_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_5405_230213,"Vozovna Žižkov",,1,,L9V6,2,2,0,1
L9,1111100-1,9_10320_221205,"Sídliště Řepy",,1,,L9V1,1,1,0,1
L9,1111100-1,9_10321_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4714_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6808_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_7126_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10599_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4717_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10600_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4719_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10315_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10601_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6812_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_54_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10602_230213,"Motol",,0,,L9V4,1,2,0,1
L9,1111100-3,9_11511_230213,"Spojovací",,0,,L9V5,1,1,1,1
L9,1111100-3,9_4726_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-3,9_6813_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-3,9_10604_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-3,9_7121_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-3,9_4730_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-3,9_10605_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-3,9_4732_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-3,9_10606_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-3,9_10607_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-3,9_6817_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-3,9_7066_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-3,9_10317_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4736_230213,"Spojovací",,0,,L9V5,2,1,1,1
L9,1111100-1,9_10608_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6819_230213,"Vozovna Žižkov",,0,,L9V7,2,0,0,1
L9,1111100-1,9_10609_230321,"Sídliště Řepy",,1,,L9V8,2,0,1,1
L9,1111100-1,9_6820_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10610_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6821_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10326_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4615_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10327_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4605_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_5019_230213,"Spojovací",,0,,L9V5,1,1,1,1
L9,1111100-1,9_4744_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6822_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10611_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10612_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4747_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10329_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4749_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10613_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_7091_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6826_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10614_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10331_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10332_221205,"Vozovna Žižkov",,1,,L9V6,1,2,0,1
L9,1111100-1,9_1864_230425,"Sídliště Řepy",,1,,L9V1,2,1,0,1
L9,1111100-1,9_10462_230425,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4755_230425,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6828_230425,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_276_230425,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10615_230425,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4759_230425,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10616_230425,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_2468_230425,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_7101_230425,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10617_230425,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_125_230425,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10618_230425,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10619_230425,"Motol",,0,,L9V4,2,2,0,1
L9,1111100-1,9_11512_230213,"Spojovací",,0,,L9V5,2,1,1,1
L9,1111100-1,9_344_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6832_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10347_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10348_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4768_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10620_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4770_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10621_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10622_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6836_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_111_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10338_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10339_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4627_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_5406_221205,"Vozovna Žižkov",,1,,L9V6,2,2,0,1
L9,1111100-1,9_10369_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4778_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6838_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4780_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10623_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_2507_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_7127_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4782_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10624_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10625_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6842_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_7087_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10344_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10345_221205,"Vozovna Žižkov",,1,,L9V6,1,2,0,1
L9,1111100-1,9_7984_230213,"Sídliště Řepy",,1,,L9V1,1,1,0,1
L9,1111100-1,9_6843_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4789_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10626_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4791_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10627_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4793_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10357_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_182_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6847_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10628_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10629_230213,"Motol",,0,,L9V4,1,2,0,1
L9,1111100-1,9_8307_230213,"Spojovací",,0,,L9V5,2,1,1,1
L9,1111100-1,9_10630_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6848_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4802_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_7008_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4804_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10631_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4806_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10632_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_7113_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6852_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10633_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10352_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10353_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4639_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10354_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4617_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10634_230213,"Spojovací",,0,,L9V5,2,1,1,1
L9,1111100-1,9_10333_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_403_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10635_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6855_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4811_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10636_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4813_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10371_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_4815_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6858_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10637_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_183_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10638_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10358_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10365_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4651_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10366_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4641_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_5739_230213,"Sídliště Řepy",,1,,L9V1,1,1,0,1
L9,1111100-1,9_10334_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_404_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6861_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4823_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10639_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4825_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10640_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_2509_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6864_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_10641_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6865_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_170_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10642_230213,"Motol",,0,,L9V4,1,2,0,1
L9,1111100-1,9_7068_230213,"Sídliště Řepy",,1,,L9V1,2,1,0,1
L9,1111100-1,9_10424_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10643_230321,"Vozovna Motol",,1,,L9V9,2,0,0,1
L9,1111100-1,9_6867_230213,"Spojovací",,0,,L9V10,2,0,0,1
L9,1111100-1,9_10644_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_6868_230213,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_7109_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_10364_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10375_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_4431_221205,"Spojovací",,0,,L9V2,2,0,0,1
L9,1111100-1,9_10376_230321,"Sídliště Řepy",,1,,L9V3,2,0,0,1
L9,1111100-1,9_13762_230425,"Sídliště Řepy",,1,,L9V1,1,1,0,1
L9,1111100-1,9_10396_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_7049_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_6870_230213,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4839_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10389_221205,"Spojovací",,0,,L9V2,1,0,0,1
L9,1111100-1,9_4841_230321,"Sídliště Řepy",,1,,L9V3,1,0,0,1
L9,1111100-1,9_10645_221205,"Spojovací",,0,,L9V2,1,0,0,1
