route_id,direction_id,stop_id,stop_sequence
L483,1,U7030Z1,26
L483,1,U6028Z1,27
L483,1,U6029Z2,28
L483,1,U7018Z1,29
L483,1,U6029Z2,30
L483,1,U6030Z2,31
L483,1,U6031Z2,32
L483,1,U6032Z2,33
L483,1,U6034Z2,34
L483,1,U6035Z2,35
L483,1,U6037Z2,36
L483,1,U6039Z1,37
L483,1,U6040Z2,38
L483,1,U6042Z2,39
L483,1,U6042Z4,40
L483,1,U6043Z2,41
L483,1,U9391Z3,42
L483,1,U6759Z1,43
L483,0,U9391Z13,1
L483,0,U6042Z1,2
L483,0,U6040Z1,3
L483,0,U6039Z1,4
L483,0,U6037Z1,5
L483,0,U6035Z1,6
L483,0,U6034Z1,7
L483,0,U6032Z1,8
L483,0,U6031Z1,9
L483,0,U6030Z1,10
L483,0,U6029Z1,11
L483,0,U7018Z1,12
L483,0,U6029Z1,13
L483,0,U6028Z1,14
L483,0,U7030Z1,15
L483,0,U6028Z1,16
L483,0,U6027Z1,17
L483,0,U6026Z1,18
L483,0,U7455Z2,19
L483,0,U7451Z2,20
L483,0,U7452Z2,21
L483,0,U7454Z2,22
L483,0,U7453Z2,23
L483,0,U7453Z3,24
L483,0,U7436Z1,25
L483,0,U7478Z1,26
L483,0,U7436Z2,27
L483,0,U7453Z4,28
L483,0,U7450Z2,29
L483,0,U5920Z2,30
L483,0,U7444Z2,31
L483,0,U7443Z2,32
L483,0,U7448Z2,33
L483,0,U7796Z2,34
L483,0,U7318Z2,35
L483,0,U5808Z2,36
L483,0,U7601Z2,37
L483,0,U7602Z2,38
L483,0,U4146Z1,39
L483,0,U2047Z2,40
L484,1,U1610Z2,1
L484,1,U5082Z2,2
L484,1,U1609Z2,3
L484,1,U2355Z2,4
L484,1,U2354Z2,5
L484,1,U1808Z1,6
L484,1,U1612Z1,7
L484,1,U1809Z1,8
L484,1,U2438Z2,9
L484,1,U2437Z4,10
L484,1,U2440Z2,11
L484,1,U2380Z2,12
L484,1,U2315Z1,13
L484,1,U1610Z12,14
L484,0,U1610Z1,1
L484,0,U2380Z1,2
L484,0,U2440Z1,3
L484,0,U2437Z3,4
L484,0,U2438Z1,5
L484,0,U1809Z2,6
L484,0,U1612Z2,7
L484,0,U1808Z2,8
L484,0,U2354Z1,9
L484,0,U2355Z1,10
L484,0,U1609Z2,11
L484,0,U5082Z1,12
L484,0,U1610Z2,13
L485,1,U2547Z2,1
L485,1,U2546Z2,2
L485,1,U2545Z2,3
L485,1,U2544Z2,4
L485,1,U2543Z2,5
L485,1,U2542Z2,6
L485,1,U2541Z2,7
L485,1,U2509Z1,8
L485,1,U2511Z1,9
L485,1,U2510Z1,10
L485,1,U4478Z2,11
L485,1,U4477Z2,12
L485,1,U4475Z2,13
L485,1,U4476Z1,14
L485,1,U4515Z2,15
L485,1,U4514Z2,16
L485,1,U4494Z2,17
L485,1,U4493Z2,18
L485,1,U4494Z1,19
L485,1,U4495Z1,20
L485,1,U1593Z1,21
L485,0,U1593Z4,1
L485,0,U4495Z2,2
L485,0,U4494Z2,3
L485,0,U4493Z2,4
L485,0,U4494Z1,5
L485,0,U4514Z1,6
L485,0,U4515Z1,7
L485,0,U4476Z2,8
L485,0,U4475Z1,9
L485,0,U4477Z1,10
L485,0,U4479Z1,11
L485,0,U2510Z4,12
L485,0,U4480Z2,13
L485,0,U2510Z2,14
L485,0,U2511Z2,15
L485,0,U2509Z2,16
L485,0,U2541Z1,17
L485,0,U2542Z1,18
L485,0,U2543Z4,19
L485,0,U2487Z2,20
L485,0,U2488Z2,21
L485,0,U2522Z3,22
L486,1,U4536Z1,1
L486,1,U7684Z1,2
L486,1,U7793Z1,3
L486,1,U7792Z1,4
L486,1,U4760Z1,5
L486,1,U4758Z2,6
L486,1,U4757Z2,7
L486,1,U4729Z2,8
L486,1,U4727Z2,9
L486,1,U4752Z2,10
L486,1,U4750Z2,11
L486,1,U4751Z1,12
L486,1,U4750Z1,13
L486,1,U4752Z1,14
L486,1,U4755Z1,15
L486,1,U4754Z1,16
L486,1,U4761Z1,17
L486,1,U4762Z1,18
L486,1,U4763Z1,19
L486,1,U4764Z8,20
L486,0,U4764Z1,1
L486,0,U4763Z2,2
L486,0,U4762Z2,3
L486,0,U4761Z2,4
L486,0,U4754Z2,5
L486,0,U4755Z2,6
L486,0,U4752Z2,7
L486,0,U4750Z2,8
L486,0,U4751Z1,9
L486,0,U4750Z1,10
L486,0,U4752Z1,11
L486,0,U4756Z1,12
L486,0,U4727Z1,13
L486,0,U4729Z1,14
L486,0,U4757Z1,15
L486,0,U4758Z1,16
L486,0,U4759Z1,17
L486,0,U4760Z1,18
L487,1,U9391Z3,1
L487,1,U6043Z1,2
L487,1,U6042Z1,3
L487,1,U6040Z1,4
L487,1,U6039Z1,5
L487,1,U6037Z1,6
L487,1,U6035Z1,7
L487,1,U6034Z1,8
L487,1,U6032Z1,9
L487,1,U6031Z1,10
L487,1,U6030Z1,11
L487,1,U6029Z1,12
L487,1,U6028Z1,13
L487,1,U6027Z1,14
L487,1,U6026Z1,15
L487,1,U6025Z1,16
L487,1,U6022Z1,17
L487,1,U6023Z1,18
L487,1,U6022Z2,19
L487,1,U9404Z1,20
L487,1,U9934Z1,21
L487,1,U9933Z1,22
L487,1,U9946Z1,23
L487,1,U9948Z1,24
L487,1,U9947Z1,25
L487,1,U9949Z1,26
L487,1,U9944Z1,27
L487,1,U9422Z1,28
L487,1,U6024Z1,29
L487,1,U2157Z2,30
L487,1,U9935Z1,31
L487,1,U9940Z1,32
L487,1,U9939Z1,33
L487,1,U9418Z1,34
L487,1,U9997Z1,35
L487,1,U9998Z1,36
L487,1,U2178Z1,37
L487,1,U2180Z1,38
L487,1,U9584Z1,39
L487,1,U9415Z1,40
L487,1,U9980Z1,41
L487,1,U9981Z1,42
L487,1,U9983Z1,43
L487,1,U4997Z1,44
L487,1,U4998Z1,45
L487,1,U7357Z2,46
L487,1,U6018Z1,47
L487,1,U2816Z12,48
L487,0,U2816Z5,1
L487,0,U7357Z1,2
L487,0,U4998Z2,3
L487,0,U4997Z2,4
L487,0,U9983Z2,5
L487,0,U9981Z1,6
L487,0,U9980Z2,7
L487,0,U9415Z2,8
L487,0,U9584Z2,9
L487,0,U2180Z2,10
L487,0,U2178Z2,11
L487,0,U9998Z2,12
L487,0,U9997Z2,13
L487,0,U9418Z2,14
L487,0,U9939Z2,15
L487,0,U9940Z2,16
L487,0,U9935Z2,17
L487,0,U2157Z2,18
L487,0,U9422Z2,19
L487,0,U9944Z2,20
L487,0,U9949Z2,21
L487,0,U9947Z2,22
L487,0,U9948Z2,23
L487,0,U9946Z2,24
L487,0,U9933Z2,25
L487,0,U9934Z2,26
L487,0,U9404Z2,27
L487,0,U6022Z1,28
L487,0,U6023Z2,29
L487,0,U6022Z2,30
L487,0,U6025Z2,31
L487,0,U6026Z2,32
L487,0,U6027Z2,33
L487,0,U6028Z1,34
L487,0,U6029Z2,35
L487,0,U6030Z2,36
L487,0,U6031Z2,37
L487,0,U6032Z2,38
L487,0,U6034Z2,39
L487,0,U6035Z2,40
L487,0,U6037Z2,41
L487,0,U6039Z1,42
L487,0,U6040Z2,43
L487,0,U6042Z2,44
L487,0,U6042Z4,45
L487,0,U6043Z2,46
L487,0,U9391Z6,47
L487,0,U6759Z1,48
L488,1,U31794Z3,1
L488,1,U31796Z2,2
L488,1,U31805Z2,3
L488,1,U31806Z2,4
L488,1,U31804Z2,5
L488,1,U31734Z2,6
L488,1,U31569Z2,7
L488,1,U31826Z2,8
L488,1,U31735Z2,9
L488,1,U31597Z2,10
L488,1,U31702Z2,11
L488,1,U5856Z2,12
L488,1,U5854Z2,13
L488,1,U5855Z2,14
L488,1,U7664Z2,15
L488,1,U7662Z2,16
L488,1,U7663Z2,17
L488,1,U7665Z2,18
L488,1,U7060Z2,19
L488,1,U7617Z52,20
L488,1,U7616Z4,21
L488,1,U7614Z1,22
L488,1,U7615Z6,23
L488,1,U5857Z2,24
L488,1,U5858Z2,25
L488,1,U5859Z3,26
L488,1,U5724Z2,27
L488,1,U5723Z2,28
L488,1,U5821Z2,29
L488,1,U5820Z2,30
L488,1,U7720Z2,31
L488,1,U7719Z2,32
L488,1,U7721Z2,33
L488,1,U7730Z2,34
L488,1,U7698Z2,35
L488,1,U7886Z2,36
L488,1,U7887Z2,37
L488,1,U9755Z2,38
L488,1,U9753Z2,39
L488,1,U9754Z2,40
L488,1,U9749Z2,41
L488,1,U9751Z2,42
L488,1,U9734Z3,43
L488,1,U9731Z2,44
L488,1,U9730Z2,45
L488,1,U3287Z11,46
L488,0,U3287Z10,1
L488,0,U3287Z12,2
L488,0,U9730Z1,3
L488,0,U9731Z1,4
L488,0,U9734Z1,5
L488,0,U9751Z1,6
L488,0,U9749Z1,7
L488,0,U9754Z1,8
L488,0,U9753Z1,9
L488,0,U9755Z1,10
L488,0,U7887Z1,11
L488,0,U7886Z1,12
L488,0,U7698Z1,13
L488,0,U7730Z1,14
L488,0,U7721Z1,15
L488,0,U7719Z1,16
L488,0,U7720Z1,17
L488,0,U5820Z1,18
L488,0,U5724Z1,19
L488,0,U5859Z1,20
L488,0,U7615Z5,21
L488,0,U7614Z1,22
L488,0,U7616Z3,23
L488,0,U7617Z51,24
L488,0,U7060Z1,25
L488,0,U7665Z1,26
L488,0,U7663Z1,27
L488,0,U7662Z1,28
L488,0,U7664Z1,29
L488,0,U5855Z1,30
L488,0,U5854Z1,31
L488,0,U5856Z1,32
L488,0,U31597Z1,33
L488,0,U31735Z3,34
L488,0,U31826Z1,35
L488,0,U31569Z1,36
L488,0,U31734Z1,37
L488,0,U31804Z1,38
L488,0,U31806Z1,39
L488,0,U31805Z1,40
L488,0,U31796Z1,41
L488,0,U31923Z1,42
L488,0,U31794Z5,43
L489,1,U1910Z1,1
L489,1,U2010Z3,2
L489,1,U1909Z2,3
L489,1,U1908Z1,4
L489,1,U2008Z3,5
L489,1,U2034Z1,6
L489,1,U2035Z1,7
L489,1,U2384Z1,8
L489,1,U2036Z1,9
L489,1,U2083Z1,10
L489,1,U2167Z1,11
L489,1,U2084Z1,12
L489,1,U2167Z2,13
L489,1,U2083Z2,14
L489,1,U2037Z1,15
L489,1,U2038Z1,16
L489,1,U2005Z2,17
L489,1,U2359Z2,18
L489,1,U2064Z2,19
L489,1,U2055Z2,20
L489,1,U2360Z2,21
L489,1,U2054Z2,22
L489,1,U2053Z1,23
L489,1,U4426Z2,24
L489,1,U1696Z2,25
L489,0,U1696Z2,1
L489,0,U4426Z1,2
L489,0,U2053Z1,3
L489,0,U2360Z1,4
L489,0,U2055Z1,5
L489,0,U2359Z1,6
L489,0,U2005Z1,7
L489,0,U2038Z2,8
L489,0,U2037Z2,9
L489,0,U2083Z1,10
L489,0,U2167Z1,11
L489,0,U2084Z1,12
L489,0,U2167Z2,13
L489,0,U2083Z2,14
L489,0,U2036Z2,15
L489,0,U2384Z2,16
L489,0,U2035Z2,17
L489,0,U2034Z2,18
L489,0,U2008Z3,19
L489,0,U1909Z1,20
L489,0,U1910Z1,21
L490,1,U2026Z2,1
L490,1,U2092Z2,2
L490,1,U2056Z2,3
L490,1,U2057Z2,4
L490,1,U2058Z2,5
L490,1,U9619Z2,6
L490,1,U2046Z2,7
L490,1,U2168Z1,8
L490,1,U2059Z2,9
L490,1,U2060Z2,10
L490,1,U2061Z2,11
L490,1,U2062Z2,12
L490,1,U2063Z2,13
L490,1,U2361Z2,14
L490,1,U2064Z2,15
L490,1,U2055Z2,16
L490,1,U2360Z2,17
L490,1,U2065Z2,18
L490,1,U1696Z2,19
L490,0,U1696Z2,1
L490,0,U2065Z1,2
L490,0,U2360Z1,3
L490,0,U2055Z1,4
L490,0,U2064Z1,5
L490,0,U2361Z1,6
L490,0,U2063Z1,7
L490,0,U2062Z1,8
L490,0,U2061Z1,9
L490,0,U2060Z1,10
L490,0,U2059Z1,11
L490,0,U2168Z2,12
L490,0,U2046Z1,13
L490,0,U9619Z1,14
L490,0,U2058Z1,15
L490,0,U2057Z1,16
L490,0,U2056Z1,17
L490,0,U2092Z1,18
L490,0,U2026Z1,19
L491,1,U2008Z3,1
L491,1,U1908Z2,2
L491,1,U2072Z2,3
L491,1,U2071Z1,4
L491,1,U9609Z2,5
L491,1,U9608Z2,6
L491,1,U2070Z2,7
L491,1,U1423Z2,8
L491,1,U1422Z2,9
L491,1,U1421Z2,10
L491,1,U2273Z2,11
L491,1,U4134Z2,12
L491,1,U1417Z2,13
L491,1,U1416Z3,14
L491,1,U2397Z1,15
L491,1,U2400Z2,16
L491,1,U2398Z1,17
L491,1,U2270Z2,18
L491,1,U2269Z5,19
L491,0,U2269Z1,1
L491,0,U2399Z1,2
L491,0,U1416Z1,3
L491,0,U1417Z1,4
L491,0,U4134Z1,5
L491,0,U2273Z1,6
L491,0,U1421Z1,7
L491,0,U1422Z1,8
L491,0,U4570Z1,9
L491,0,U1423Z1,10
L491,0,U2070Z2,11
L491,0,U9608Z1,12
L491,0,U9609Z1,13
L491,0,U2071Z2,14
L491,0,U2072Z1,15
L491,0,U1908Z1,16
L491,0,U2008Z2,17
L492,1,U2081Z1,1
L492,1,U2080Z2,2
L492,1,U2079Z2,3
L492,1,U2020Z2,4
L492,1,U2019Z4,5
L492,1,U2088Z2,6
L492,1,U2078Z2,7
L492,1,U2077Z2,8
L492,1,U2076Z1,9
L492,1,U2075Z2,10
L492,1,U2074Z2,11
L492,1,U2016Z1,12
L492,0,U2016Z2,1
L492,0,U2074Z1,2
L492,0,U2075Z1,3
L492,0,U2076Z1,4
L492,0,U2077Z1,5
L492,0,U2078Z1,6
L492,0,U2088Z1,7
L492,0,U2019Z3,8
L492,0,U2020Z1,9
L492,0,U2079Z1,10
L492,0,U2080Z1,11
L492,0,U2081Z1,12
L493,1,U2579Z2,1
L493,1,U2578Z2,2
L493,1,U2577Z2,3
L493,1,U3158Z1,4
L493,1,U3160Z1,5
L493,1,U3029Z1,6
L493,1,U3028Z1,7
L493,1,U3100Z1,8
L493,1,U2968Z1,9
L493,1,U2969Z1,10
L493,1,U2970Z1,11
L493,1,U3146Z1,12
L493,1,U2973Z10,13
L493,0,U2973Z3,1
L493,0,U3146Z2,2
L493,0,U3076Z1,3
L493,0,U3080Z2,4
L493,0,U2969Z2,5
L493,0,U2968Z2,6
L493,0,U3100Z2,7
L493,0,U3028Z2,8
L493,0,U3029Z2,9
L493,0,U3160Z2,10
L493,0,U2577Z1,11
L493,0,U2578Z1,12
L493,0,U2579Z4,13
L494,1,U1898Z1,1
L494,1,U1811Z1,2
L494,1,U1881Z1,3
L494,1,U1870Z1,4
L494,1,U2141Z1,5
L494,1,U2142Z1,6
L494,1,U1884Z1,7
L494,1,U1891Z2,8
L494,1,U1885Z2,9
L494,1,U1929Z1,10
L494,1,U1885Z1,11
L494,1,U1875Z1,12
L494,1,U1878Z1,13
L494,1,U1882Z1,14
L494,1,U1886Z1,15
L494,1,U2085Z1,16
L494,1,U2086Z1,17
L494,1,U2052Z2,18
L494,1,U4252Z2,19
L494,1,U4436Z1,20
L494,1,U2053Z1,21
L494,1,U4426Z2,22
L494,1,U1696Z2,23
L494,0,U1696Z2,1
L494,0,U4426Z1,2
L494,0,U2053Z2,3
L494,0,U4436Z1,4
L494,0,U4252Z1,5
L494,0,U2052Z2,6
L494,0,U2086Z2,7
L494,0,U2085Z3,8
L494,0,U1886Z2,9
L494,0,U1882Z2,10
L494,0,U1888Z2,11
L494,0,U1878Z2,12
L494,0,U1875Z2,13
L494,0,U1885Z2,14
L494,0,U1929Z2,15
L494,0,U1885Z1,16
L494,0,U1884Z2,17
L494,0,U2142Z2,18
L494,0,U2141Z2,19
L494,0,U1870Z2,20
L494,0,U1890Z1,21
L494,0,U1881Z2,22
L494,0,U1811Z2,23
L494,0,U1898Z2,24
L495,1,U31735Z2,1
L495,1,U4295Z2,2
L495,1,U31739Z2,3
L495,1,U31740Z2,4
L495,1,U7837Z2,5
L495,1,U7050Z2,6
L495,1,U7046Z1,7
L495,1,U7045Z1,8
L495,1,U7502Z2,9
L495,1,U7503Z2,10
L495,1,U5836Z2,11
L495,1,U7019Z2,12
L495,1,U7901Z2,13
L495,1,U7900Z1,14
L495,1,U7899Z10,15
L495,0,U7780Z1,1
L495,0,U7779Z2,2
L495,0,U7910Z2,3
L495,0,U7908Z2,4
L495,0,U7909Z2,5
L495,0,U5878Z2,6
L495,0,U7899Z10,7
L495,0,U7900Z2,8
L495,0,U7901Z1,9
L495,0,U7019Z1,10
L495,0,U5836Z1,11
L495,0,U7503Z1,12
L495,0,U7502Z1,13
L495,0,U7045Z2,14
L496,1,U31944Z2,1
L496,1,U9515Z3,2
L496,1,U31536Z6,3
L496,1,U31523Z2,4
L496,1,U31512Z2,5
L496,1,U31509Z1,6
L496,1,U31511Z2,7
L496,1,U9512Z2,8
L496,1,U7661Z2,9
L496,1,U7660Z2,10
L496,1,U7511Z2,11
L496,1,U7510Z2,12
L496,1,U5812Z2,13
L496,1,U7045Z3,14
L496,1,U3291Z2,15
L496,0,U3291Z1,1
L496,0,U7046Z1,2
L496,0,U7045Z2,3
L496,0,U5812Z1,4
L496,0,U7510Z1,5
L496,0,U7511Z1,6
L496,0,U7660Z1,7
L496,0,U7661Z1,8
L496,0,U9512Z1,9
L496,0,U31511Z1,10
L496,0,U31509Z1,11
L496,0,U31512Z1,12
L496,0,U31523Z1,13
L496,0,U31536Z6,14
L496,0,U9515Z5,15
L496,0,U31944Z1,16
L497,1,U1496Z2,1
L497,1,U1494Z2,2
L497,1,U4138Z1,3
L497,1,U2466Z1,4
L497,1,U3020Z51,5
L497,1,U3019Z1,6
L497,1,U3000Z1,7
L497,1,U3025Z1,8
L497,1,U1325Z1,9
L497,1,U1333Z1,10
L497,1,U4573Z1,11
L497,1,U3149Z1,12
L497,1,U3150Z1,13
L497,1,U3151Z1,14
L497,1,U3148Z1,15
L497,1,U3083Z1,16
L497,1,U3088Z1,17
L497,1,U3089Z1,18
L497,1,U2969Z2,19
L497,1,U2969Z1,20
L497,1,U2970Z1,21
L497,1,U3146Z1,22
L497,1,U2973Z10,23
L497,0,U2973Z1,1
L497,0,U3146Z2,2
L497,0,U3082Z1,3
L497,0,U3089Z2,4
L497,0,U3088Z2,5
L497,0,U3083Z2,6
L497,0,U3148Z2,7
L497,0,U3151Z2,8
L497,0,U3150Z2,9
L497,0,U3149Z2,10
L497,0,U4573Z2,11
L497,0,U1333Z2,12
L497,0,U1325Z2,13
L497,0,U3025Z2,14
L497,0,U3000Z2,15
L497,0,U3019Z2,16
L497,0,U3020Z52,17
L497,0,U2466Z2,18
L497,0,U4138Z2,19
L497,0,U1494Z1,20
L497,0,U1496Z1,21
L498,1,U1442Z3,1
L498,1,U2590Z1,2
L498,1,U4192Z1,3
L498,1,U3176Z1,4
L498,1,U2576Z3,5
L498,1,U3162Z1,6
L498,1,U3160Z3,7
L498,1,U3159Z1,8
L498,1,U2578Z1,9
L498,1,U2579Z4,10
L498,0,U2579Z2,1
L498,0,U2578Z2,2
L498,0,U3159Z2,3
L498,0,U3160Z4,4
L498,0,U3162Z2,5
L498,0,U2576Z4,6
L498,0,U3176Z2,7
L498,0,U4192Z2,8
L498,0,U2590Z2,9
L498,0,U1442Z1,10
L499,1,U2987Z26,1
L499,1,U3389Z2,2
L499,1,U3256Z1,3
L499,1,U3063Z2,4
L499,1,U9359Z1,5
L499,1,U6410Z1,6
L499,1,U9455Z1,7
L499,1,U6234Z1,8
L499,1,U6235Z1,9
L499,1,U6236Z1,10
L499,1,U6183Z1,11
L499,1,U6237Z1,12
L499,1,U6238Z1,13
L499,1,U6239Z1,14
L499,1,U6240Z1,15
L499,1,U6245Z2,16
L499,1,U6246Z2,17
L499,1,U6244Z2,18
L499,1,U3039Z1,19
L499,1,U3046Z2,20
L499,1,U3047Z2,21
L499,1,U3030Z2,22
L499,1,U3037Z2,23
L499,1,U3177Z2,24
L499,1,U2374Z2,25
L499,1,U3142Z2,26
L499,1,U3087Z2,27
L499,1,U3078Z2,28
L499,1,U2973Z10,29
L499,0,U2973Z5,1
L499,0,U3078Z1,2
L499,0,U3087Z1,3
L499,0,U3142Z1,4
L499,0,U2374Z1,5
L499,0,U3177Z1,6
L499,0,U3037Z1,7
L499,0,U3030Z1,8
L499,0,U3047Z1,9
L499,0,U3046Z1,10
L499,0,U3039Z1,11
L499,0,U6244Z1,12
L499,0,U6246Z1,13
L499,0,U6245Z1,14
L499,0,U6240Z2,15
L499,0,U6239Z2,16
L499,0,U6238Z2,17
L499,0,U6237Z2,18
L499,0,U6183Z2,19
L499,0,U6236Z2,20
L499,0,U6235Z2,21
L499,0,U6234Z2,22
L499,0,U9455Z2,23
L499,0,U6410Z2,24
L499,0,U9359Z2,25
L499,0,U3063Z1,26
L499,0,U3256Z2,27
L499,0,U3389Z1,28
L499,0,U2987Z30,29
L500,1,U7811Z1,1
L500,1,U7814Z2,2
L500,1,U7680Z2,3
L500,1,U7679Z2,4
L500,1,U7674Z2,5
L500,1,U7671Z2,6
L500,1,U7669Z4,7
L500,1,U7670Z2,8
L500,1,U7676Z2,9
L500,1,U7677Z2,10
L500,1,U5712Z2,11
L500,1,U5703Z2,12
L500,1,U7634Z2,13
L500,1,U7631Z2,14
L500,1,U5866Z2,15
L500,1,U7463Z2,16
L500,1,U7466Z2,17
L500,1,U7459Z2,18
L500,1,U7457Z3,19
L500,1,U7620Z2,20
L500,1,U7618Z2,21
L500,1,U7619Z2,22
L500,1,U9655Z1,23
L500,1,U9657Z1,24
L500,1,U9659Z1,25
L500,1,U9660Z1,26
L500,1,U9708Z1,27
L500,1,U9712Z3,28
L500,1,U3287Z12,29
L500,1,U3287Z11,30
L500,0,U3287Z8,1
L500,0,U9712Z5,2
L500,0,U9707Z2,3
L500,0,U9708Z2,4
L500,0,U9659Z2,5
L500,0,U9657Z2,6
L500,0,U9655Z2,7
L500,0,U7619Z1,8
L500,0,U7618Z1,9
L500,0,U7620Z1,10
L500,0,U7457Z3,11
L500,0,U7459Z1,12
L500,0,U7466Z1,13
L500,0,U7463Z1,14
L500,0,U5866Z1,15
L500,0,U7631Z1,16
L500,0,U7634Z1,17
L500,0,U5703Z1,18
L500,0,U5712Z1,19
L500,0,U7677Z1,20
L500,0,U7683Z1,21
L500,0,U7676Z1,22
L500,0,U7670Z1,23
L500,0,U7669Z3,24
L500,0,U7671Z1,25
L500,0,U7674Z1,26
L500,0,U7679Z1,27
L500,0,U7680Z1,28
L500,0,U7814Z1,29
L500,0,U7811Z1,30
L504,1,U9672Z1,1
L504,1,U9675Z11,2
L504,1,U9674Z1,3
L504,1,U9675Z1,4
L504,1,U9676Z1,5
L504,1,U9677Z1,6
L504,1,U9678Z1,7
L504,1,U9679Z1,8
L504,1,U9680Z1,9
L504,1,U9681Z1,10
L504,1,U9727Z1,11
L504,1,U9726Z1,12
L504,1,U9706Z1,13
L504,1,U9705Z1,14
L504,1,U9704Z1,15
L504,1,U9702Z1,16
L504,1,U9701Z1,17
L504,1,U3287Z12,18
L504,1,U3287Z11,19
L504,0,U3287Z6,1
L504,0,U9701Z2,2
L504,0,U9702Z2,3
L504,0,U9704Z2,4
L504,0,U9705Z2,5
L504,0,U9706Z2,6
L504,0,U9726Z2,7
L504,0,U9727Z2,8
L504,0,U9681Z2,9
L504,0,U9680Z2,10
L504,0,U9679Z2,11
L504,0,U9678Z2,12
L504,0,U9677Z2,13
L504,0,U9676Z2,14
L504,0,U9675Z1,15
L504,0,U9674Z1,16
L504,0,U9675Z11,17
L504,0,U9672Z1,18
L509,1,U7694Z1,1
L509,1,U7696Z2,2
L509,1,U7693Z2,3
L509,1,U9624Z2,4
L509,1,U9771Z1,5
L509,1,U9770Z2,6
L509,1,U9769Z2,7
L509,1,U9767Z2,8
L509,1,U9765Z2,9
L509,1,U9764Z2,10
L509,1,U9741Z2,11
L509,1,U9737Z1,12
L509,1,U9736Z2,13
L509,1,U9735Z2,14
L509,1,U9734Z3,15
L509,1,U9731Z2,16
L509,1,U9730Z2,17
L509,1,U3287Z13,18
L509,1,U9717Z2,19
L509,1,U9712Z5,20
L509,1,U9663Z2,21
L509,1,U9666Z2,22
L509,1,U9667Z2,23
L509,1,U9668Z1,24
L509,0,U9668Z1,1
L509,0,U9667Z1,2
L509,0,U9666Z1,3
L509,0,U9663Z1,4
L509,0,U9712Z1,5
L509,0,U9717Z1,6
L509,0,U3287Z12,7
L509,0,U9730Z1,8
L509,0,U9731Z1,9
L509,0,U9734Z1,10
L509,0,U9735Z1,11
L509,0,U9736Z1,12
L509,0,U9738Z1,13
L509,0,U9741Z1,14
L509,0,U9764Z1,15
L509,0,U9765Z1,16
L509,0,U9767Z1,17
L509,0,U9769Z1,18
L509,0,U9770Z1,19
L509,0,U9771Z1,20
L509,0,U9768Z1,21
L509,0,U9624Z1,22
L509,0,U7693Z1,23
L509,0,U7696Z1,24
L509,0,U7694Z1,25
L510,1,U7725Z1,1
L510,1,U7892Z1,2
L510,1,U7891Z1,3
L510,1,U7731Z1,4
L510,1,U7462Z1,5
L510,1,U7620Z1,6
L510,1,U7457Z3,7
L510,1,U7618Z2,8
L510,1,U7619Z2,9
L510,1,U7719Z13,10
L510,1,U7722Z11,11
L510,1,U7719Z14,12
L510,1,U7884Z2,13
L510,1,U7888Z2,14
L510,1,U7885Z2,15
L510,1,U9722Z2,16
L510,1,U9719Z2,17
L510,1,U9718Z2,18
L510,1,U3287Z12,19
L510,1,U3287Z11,20
L510,0,U3287Z9,1
L510,0,U9718Z1,2
L510,0,U9719Z3,3
L510,0,U9722Z1,4
L510,0,U9723Z1,5
L510,0,U7885Z1,6
L510,0,U7888Z1,7
L510,0,U7884Z1,8
L510,0,U7719Z13,9
L510,0,U7722Z11,10
L510,0,U7719Z14,11
L510,0,U7619Z1,12
L510,0,U7618Z1,13
L510,0,U7457Z3,14
L510,0,U7620Z2,15
L510,0,U7462Z2,16
L510,0,U7731Z2,17
L510,0,U7803Z1,18
L510,0,U7891Z2,19
L510,0,U7892Z2,20
L510,0,U7725Z2,21
L511,1,U7045Z3,1
L511,1,U3291Z2,2
L511,1,U7051Z2,3
L511,1,U7052Z2,4
L511,1,U7054Z2,5
L511,1,U4293Z2,6
L511,1,U7781Z2,7
L511,1,U5715Z2,8
L511,1,U5716Z2,9
L511,1,U5916Z2,10
L511,1,U5756Z2,11
L511,1,U5757Z2,12
L511,1,U7973Z2,13
L511,1,U7504Z2,14
L511,1,U3290Z2,15
L511,1,U5737Z1,16
L511,1,U9162Z2,17
L511,1,U7697Z2,18
L511,1,U7727Z1,19
L511,1,U7697Z1,20
L511,1,U5737Z1,21
L511,1,U9753Z2,22
L511,1,U9754Z2,23
L511,1,U9749Z2,24
L511,1,U9751Z2,25
L511,1,U9734Z3,26
L511,1,U9731Z2,27
L511,1,U9730Z2,28
L511,1,U3287Z11,29
L511,0,U3287Z10,1
L511,0,U3287Z12,2
L511,0,U9730Z1,3
L511,0,U9731Z1,4
L511,0,U9734Z1,5
L511,0,U9751Z1,6
L511,0,U9749Z1,7
L511,0,U9754Z1,8
L511,0,U9753Z1,9
L511,0,U5737Z1,10
L511,0,U7697Z2,11
L511,0,U7727Z1,12
L511,0,U7697Z1,13
L511,0,U9162Z1,14
L511,0,U5737Z1,15
L511,0,U3290Z1,16
L511,0,U7504Z1,17
L511,0,U7973Z1,18
L511,0,U5757Z1,19
L511,0,U5756Z1,20
L511,0,U5916Z1,21
L511,0,U5716Z1,22
L511,0,U7615Z3,23
L511,0,U7614Z1,24
L512,1,U9676Z1,1
L512,1,U9677Z1,2
L512,1,U9678Z1,3
L512,1,U9679Z1,4
L512,1,U9680Z3,5
L512,1,U9682Z1,6
L512,1,U9683Z1,7
L512,1,U9684Z1,8
